CODGEO,LIBGEO,ETTOT12,ETAZ12,ETBE12,ETFZ12,ETGU12,ETGZ12,ETOQ12,ETTEF012,ETAZ012,ETBE012,ETFZ012,ETGU012,ETGZ012,ETOQ012,ETTEF112,ETAZ112,ETBE112,ETFZ112,ETGU112,ETGZ112,ETOQ112,ETTEF1012,ETAZ1012,ETBE1012,ETFZ1012,ETGU1012,ETGZ1012,ETOQ1012,ETTEF2012,ETAZ2012,ETBE2012,ETFZ2012,ETGU2012,ETGZ2012,ETOQ2012,ETTEF5012,ETAZ5012,ETBE5012,ETFZ5012,ETGU5012,ETGZ5012,ETOQ5012,ETPTOT12,ETPAZ12,ETPBE12,ETPFZ12,ETPGU12,ETPGZ12,ETPOQ12,ETPTEF112,ETPAZ112,ETPBE112,ETPFZ112,ETPGU112,ETPGZ112,ETPOQ112,ETPTEF1012,ETPAZ1012,ETPBE1012,ETPFZ1012,ETPGU1012,ETPGZ1012,ETPOQ1012,ETPTEF2012,ETPAZ2012,ETPBE2012,ETPFZ2012,ETPGU2012,ETPGZ2012,ETPOQ2012,ETPTEF5012,ETPAZ5012,ETPBE5012,ETPFZ5012,ETPGU5012,ETPGZ5012,ETPOQ5012,ETPTEFCP12,ETPAZCP12,ETPBECP12,ETPFZCP12,ETPGUCP12,ETPGZCP12,ETPOQCP12,ETPRES12,ETNPRES12,ETPRESPUB12,ETNPRESPUB12,ETPPRES12,ETPNPRES12,ETPPRESPUB12,ETPNPRESPUB12,ENTOT12,ENAZ12,ENBE12,ENFZ12,ENGU12,ENGZ12,ENOQ12
62118,Béthonsart,21,8,0,3,7,1,3,14,5,0,3,6,1,0,7,3,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,1,0,5,9,3,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,12,4,0,5,4,5,0,20,8,0,3,7,1,2
62119,Béthune,2851,20,122,172,2039,629,498,1825,19,60,129,1299,358,318,793,1,31,34,637,234,90,116,0,13,5,64,23,34,72,0,10,4,29,11,29,45,0,8,0,10,3,27,14107,2,2785,340,5129,2107,5851,2592,2,120,122,2030,781,318,1542,0,184,79,812,287,467,2371,0,373,139,905,355,954,1718,0,276,0,554,158,888,5884,0,1832,0,828,526,3224,1871,980,112,0,9836,4271,4018,0,2278,19,76,160,1672,470,351
62120,Beugin,15,2,1,2,5,2,5,12,2,1,2,4,2,3,3,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,5,6,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,2,0,6,0,5,0,12,1,1,2,4,1,4
62121,Beugnâtre,7,3,0,0,2,0,2,5,2,0,0,2,0,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,2,0,1,1,1,0,5,3,0,0,1,0,1
62122,Beugny,37,11,1,1,20,11,4,25,7,0,1,15,6,2,11,3,1,0,5,5,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,54,34,1,0,16,16,3,25,5,1,0,16,16,3,0,0,0,0,0,0,0,29,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,22,4,0,11,43,3,0,34,11,1,1,18,9,3
62123,Beussent,64,22,4,6,26,5,6,54,20,2,5,24,5,3,9,2,1,1,2,0,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,48,2,32,2,2,0,10,25,2,9,2,2,0,10,0,0,0,0,0,0,0,23,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,38,2,0,12,36,9,0,62,22,3,6,26,5,5
62124,Beutin,24,5,3,7,7,1,2,16,5,2,4,5,1,0,8,0,1,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,2,14,4,0,6,26,0,2,14,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,14,3,0,25,1,8,0,22,5,2,7,7,1,1
62125,Beuvrequen,31,10,2,6,11,1,2,23,9,1,4,9,0,0,6,1,1,1,1,0,2,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,52,4,2,27,13,11,6,19,4,2,5,2,0,6,11,0,0,0,11,11,0,22,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,17,2,0,48,4,6,0,28,10,2,6,9,0,1
62126,Beuvry,509,31,25,59,270,89,124,371,26,15,32,205,54,93,108,5,5,24,57,29,17,14,0,3,1,5,4,5,5,0,1,2,2,2,0,11,0,1,0,1,0,9,3278,9,145,139,375,188,2610,367,9,28,84,165,92,81,172,0,32,10,54,44,76,118,0,21,45,52,52,0,366,0,64,0,0,0,302,2255,0,0,0,104,0,2151,344,165,24,0,2965,313,2275,0,435,31,21,59,235,73,89
62127,Bezinghem,39,18,2,2,15,0,2,31,15,2,2,12,0,0,7,3,0,0,2,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,3,0,0,21,0,5,11,3,0,0,3,0,5,18,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,32,2,0,8,21,5,0,38,19,2,2,14,0,1
62128,Biache-Saint-Vaast,184,7,11,21,105,35,40,123,7,3,14,69,18,30,49,0,5,6,33,16,5,6,0,1,1,1,0,3,1,0,0,0,0,0,1,5,0,2,0,2,1,1,818,0,342,34,281,123,161,143,0,17,20,90,51,16,80,0,11,14,14,0,41,45,0,0,0,0,0,45,131,0,0,0,72,72,59,419,0,314,0,105,0,0,130,54,7,0,342,476,135,0,161,7,9,20,94,30,31
62129,Biefvillers-lès-Bapaume,13,3,0,1,7,1,2,9,0,0,1,6,1,2,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,5,0,0,8,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,2,0,0,8,0,0,11,3,0,1,6,0,1
62130,Bienvillers-au-Bois,61,16,6,10,22,8,7,44,14,1,8,18,6,3,13,2,2,1,4,2,4,1,0,1,0,0,0,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,169,9,88,47,13,9,12,51,9,11,6,13,9,12,10,0,10,0,0,0,0,108,0,67,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,31,2,0,67,102,6,0,58,15,6,10,21,7,6
62131,Bihucourt,28,5,1,4,16,3,2,22,5,1,3,13,3,0,6,0,0,1,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,5,6,0,3,14,0,0,5,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,18,2,0,9,5,3,0,25,5,0,4,15,3,1
62132,Billy-Berclau,207,9,28,20,121,31,29,141,8,8,13,89,22,23,40,1,6,4,28,7,1,14,0,5,3,2,1,4,9,0,7,0,2,1,0,3,0,2,0,0,0,1,1163,1,791,58,161,64,152,107,1,26,13,65,19,2,192,0,64,45,29,19,54,336,0,269,0,67,26,0,189,0,93,0,0,0,96,339,0,339,0,0,0,0,123,84,5,0,294,869,131,0,170,8,18,18,104,26,22
62133,Billy-Montigny,407,0,20,36,290,112,61,276,0,8,25,204,76,39,105,0,7,9,77,34,12,17,0,1,2,7,2,7,5,0,4,0,1,0,0,4,0,0,0,1,0,3,1098,0,172,50,517,130,359,310,0,24,26,220,108,40,234,0,12,24,89,22,109,170,0,136,0,34,0,0,210,0,0,0,0,0,210,174,0,0,0,174,0,0,304,103,10,1,896,202,218,0,351,0,16,34,256,98,45
62134,Bimont,23,12,2,1,6,4,2,17,11,1,0,5,3,0,4,1,0,0,1,1,2,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,41,1,14,20,3,3,3,7,1,0,0,3,3,3,14,0,14,0,0,0,0,20,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,16,2,0,40,1,3,0,20,12,0,1,6,4,1
62135,Blairville,23,9,1,1,10,3,2,15,7,0,1,7,1,0,7,2,1,0,2,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,2,1,0,21,7,3,13,2,1,0,7,7,3,14,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,15,3,0,10,17,3,0,22,9,1,1,10,3,1
62137,Blangerval-Blangermont,12,6,0,2,3,1,1,12,6,0,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,2,0,0,0,0,0,12,6,0,2,3,1,1
62138,Blangy-sur-Ternoise,65,12,7,5,33,15,8,46,10,4,3,23,10,6,17,2,3,2,9,4,1,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,4,5,11,50,34,17,56,4,5,11,31,15,5,31,0,0,0,19,19,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,29,3,0,60,27,18,0,60,12,6,5,31,12,6
62139,Blendecques,336,10,44,25,186,50,71,238,10,29,11,136,31,52,75,0,9,14,39,16,13,9,0,1,0,5,2,3,10,0,3,0,5,1,2,4,0,2,0,1,0,1,1366,0,518,38,466,132,344,275,0,32,38,153,67,52,133,0,14,0,81,27,38,363,0,106,0,171,38,86,61,0,0,0,61,0,0,534,0,366,0,0,0,168,207,129,8,0,568,798,129,0,302,8,41,24,168,46,61
62140,Bléquin,34,13,0,3,15,1,3,30,12,0,2,15,1,1,4,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,0,2,0,0,7,11,2,0,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,20,2,0,9,2,7,0,33,13,0,3,15,1,2
62141,Blessy,54,19,2,5,22,5,6,43,17,1,3,18,5,4,9,2,1,2,3,0,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,2,1,4,31,0,16,30,2,1,4,18,0,5,24,0,0,0,13,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,31,2,0,21,33,16,0,52,19,2,5,21,5,5
62142,Blingel,16,7,0,0,7,0,2,10,4,0,0,5,0,1,6,3,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,0,0,4,0,1,12,7,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,1,0,2,10,1,0,15,7,0,0,6,0,2
62143,Boffles,6,2,0,1,2,0,1,6,2,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,0,0,0,0,0,6,2,0,1,2,0,1
62144,Boiry-Becquerelle,29,5,2,5,13,3,4,18,3,0,3,11,3,1,10,2,1,2,2,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,3,12,9,6,0,9,29,3,2,9,6,0,9,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,14,3,0,18,21,9,0,27,5,2,5,12,4,3
62145,Boiry-Notre-Dame,33,10,0,5,13,2,5,21,7,0,2,10,2,2,11,3,0,3,2,0,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,44,3,0,6,26,0,9,21,3,0,6,3,0,9,0,0,0,0,0,0,0,23,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,19,3,0,17,27,9,0,30,10,0,5,11,2,4
62146,Boiry-Saint-Martin,30,11,1,6,7,1,5,23,11,1,3,6,1,2,6,0,0,3,1,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,8,1,0,22,12,0,0,8,1,0,3,19,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,18,2,0,30,1,3,0,29,11,1,6,7,1,4
62147,Boiry-Sainte-Rictrude,38,9,2,1,20,10,6,25,5,1,0,15,8,4,12,4,0,1,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,249,7,210,8,15,8,9,39,7,0,8,15,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,0,210,0,0,0,0,15,23,2,0,20,229,9,0,30,9,1,1,15,8,4
62148,Bois-Bernard,103,9,4,6,32,3,52,72,7,2,3,24,2,36,22,2,0,3,6,1,11,3,0,1,0,1,0,1,4,0,1,0,1,0,2,2,0,0,0,0,0,2,737,4,46,14,63,9,610,57,4,0,14,23,9,16,40,0,15,0,15,0,10,106,0,31,0,25,0,50,71,0,0,0,0,0,71,463,0,0,0,0,0,463,70,33,2,0,644,93,15,0,94,9,2,6,31,3,46
62149,Boisdinghem,19,8,1,2,7,1,1,14,6,0,1,7,1,0,5,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,1,1,0,0,2,7,3,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13,3,0,4,3,4,0,19,8,1,2,7,1,1
62150,Boisjean,34,12,1,4,13,2,4,23,7,0,2,12,2,2,10,5,1,1,1,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,14,5,20,1,0,7,35,14,5,8,1,0,7,12,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,21,3,0,27,20,19,0,33,12,1,4,13,2,3
62151,Boisleux-au-Mont,32,9,0,1,20,5,2,25,7,0,0,18,4,0,7,2,0,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,0,1,6,5,4,13,2,0,1,6,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,15,2,0,10,3,4,0,28,9,0,1,17,4,1
62152,Boisleux-Saint-Marc,13,0,0,1,6,0,6,7,0,0,0,5,0,2,6,0,0,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,7,2,0,7,16,0,0,7,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,3,0,16,0,4,0,12,0,0,1,6,0,5
62153,Bomy,39,17,4,5,11,1,2,29,14,1,4,10,0,0,10,3,3,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,7,8,3,2,2,10,30,7,8,3,2,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,21,3,0,20,10,12,0,38,17,4,5,11,1,1
62154,Bonnières,65,27,8,8,18,3,4,50,19,8,6,16,2,1,13,8,0,1,1,1,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,95,14,0,54,15,1,12,31,14,0,4,1,1,12,14,0,0,0,14,0,0,0,0,0,0,0,0,0,50,0,0,50,0,0,0,0,0,0,0,0,0,0,18,47,5,0,66,29,12,0,57,27,2,8,17,3,3
62155,Bonningues-lès-Ardres,31,9,1,2,15,7,4,26,8,1,2,13,5,2,5,1,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,0,0,7,7,9,17,1,0,0,7,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,18,2,0,9,8,9,0,29,9,1,2,14,6,3
62156,Bonningues-lès-Calais,43,7,7,2,22,4,5,35,7,5,2,19,4,2,5,0,1,0,2,0,2,3,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,21,0,15,0,31,24,0,8,0,4,0,12,43,0,13,0,11,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,24,5,0,39,28,39,0,35,7,1,2,22,4,3
62157,Boubers-lès-Hesmond,9,6,0,0,2,0,1,8,6,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,1,0,1,0,1,0,9,6,0,0,2,0,1
62158,Boubers-sur-Canche,36,9,4,3,16,7,4,25,8,3,0,12,4,2,11,1,1,3,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1,1,5,8,7,11,26,1,1,5,8,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,19,3,0,20,6,12,0,29,8,3,3,12,5,3
62160,Boulogne-sur-Mer,3641,27,174,220,2609,878,611,2315,16,76,158,1663,521,402,1034,7,61,48,804,314,114,136,1,10,9,78,21,38,91,1,11,3,47,18,29,65,2,16,2,17,4,28,18064,289,2640,507,6573,1972,8055,3208,9,227,183,2427,1032,362,1872,13,149,130,1058,273,522,2659,42,415,67,1270,446,865,2273,67,640,127,527,221,912,8052,158,1209,0,1291,0,5394,2615,1026,148,5,12911,5153,7241,102,2993,24,121,209,2186,708,453
62161,Bouquehault,23,7,1,4,9,1,2,16,6,1,1,8,1,0,6,1,0,3,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,2,0,7,12,0,15,24,2,0,7,0,0,15,12,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,12,2,0,34,2,15,0,22,7,1,4,9,1,1
62162,Bourecq,34,9,2,6,15,5,2,27,8,2,5,12,3,0,7,1,0,1,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,1,0,5,13,10,8,27,1,0,5,13,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,2,0,26,1,8,0,31,9,2,6,13,3,1
62163,Bouret-sur-Canche,14,6,2,0,3,0,3,11,5,1,0,3,0,2,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,1,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,2,0,1,2,1,0,12,6,2,0,2,0,2
62164,Bourlon,73,20,1,7,31,5,14,53,16,1,3,24,4,9,17,4,0,4,6,1,3,0,0,0,0,0,0,0,3,0,0,0,1,0,2,0,0,0,0,0,0,0,116,6,0,12,38,3,60,49,6,0,12,17,3,14,0,0,0,0,0,0,0,67,0,0,0,21,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,34,5,0,98,18,39,0,68,21,1,7,27,4,12
62165,Bournonville,25,11,0,4,8,3,2,20,10,0,2,8,3,0,5,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,0,3,0,0,4,9,2,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,14,2,0,7,2,4,0,24,11,0,4,8,3,1
62166,Bours,36,12,0,4,16,4,4,23,9,0,0,13,3,1,12,3,0,4,2,1,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,61,3,0,17,31,6,10,39,3,0,17,9,6,10,0,0,0,0,0,0,0,22,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,16,4,0,55,6,11,0,35,12,0,4,16,4,3
62167,Boursin,18,9,1,3,3,0,2,13,8,1,1,3,0,0,5,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,0,4,0,0,5,12,3,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,2,0,9,3,5,0,17,9,1,3,3,0,1
