CODGEO,LIBGEO,ETTOT12,ETAZ12,ETBE12,ETFZ12,ETGU12,ETGZ12,ETOQ12,ETTEF012,ETAZ012,ETBE012,ETFZ012,ETGU012,ETGZ012,ETOQ012,ETTEF112,ETAZ112,ETBE112,ETFZ112,ETGU112,ETGZ112,ETOQ112,ETTEF1012,ETAZ1012,ETBE1012,ETFZ1012,ETGU1012,ETGZ1012,ETOQ1012,ETTEF2012,ETAZ2012,ETBE2012,ETFZ2012,ETGU2012,ETGZ2012,ETOQ2012,ETTEF5012,ETAZ5012,ETBE5012,ETFZ5012,ETGU5012,ETGZ5012,ETOQ5012,ETPTOT12,ETPAZ12,ETPBE12,ETPFZ12,ETPGU12,ETPGZ12,ETPOQ12,ETPTEF112,ETPAZ112,ETPBE112,ETPFZ112,ETPGU112,ETPGZ112,ETPOQ112,ETPTEF1012,ETPAZ1012,ETPBE1012,ETPFZ1012,ETPGU1012,ETPGZ1012,ETPOQ1012,ETPTEF2012,ETPAZ2012,ETPBE2012,ETPFZ2012,ETPGU2012,ETPGZ2012,ETPOQ2012,ETPTEF5012,ETPAZ5012,ETPBE5012,ETPFZ5012,ETPGU5012,ETPGZ5012,ETPOQ5012,ETPTEFCP12,ETPAZCP12,ETPBECP12,ETPFZCP12,ETPGUCP12,ETPGZCP12,ETPOQCP12,ETPRES12,ETNPRES12,ETPRESPUB12,ETNPRESPUB12,ETPPRES12,ETPNPRES12,ETPPRESPUB12,ETPNPRESPUB12,ENTOT12,ENAZ12,ENBE12,ENFZ12,ENGU12,ENGZ12,ENOQ12
52061,Bourdons-sur-Rognon,24,15,0,1,5,0,3,21,14,0,1,5,0,1,3,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,0,0,0,0,8,12,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,3,0,8,4,8,0,22,15,0,1,5,0,1
52062,Bourg,10,3,0,0,6,3,1,6,2,0,0,4,2,0,4,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,4,1,1,6,1,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,1,0,5,1,1,0,9,3,0,0,5,2,1
52063,Bourg-Sainte-Marie,12,1,1,1,8,3,1,9,1,0,1,6,2,1,3,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,3,0,8,4,0,11,0,3,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,1,0,8,3,0,0,11,1,1,1,7,3,1
52064,Bourmont,51,5,2,3,25,7,16,30,5,0,2,16,6,7,18,0,2,0,9,1,7,1,0,0,1,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,143,0,11,10,32,5,90,69,0,11,0,32,5,26,10,0,0,10,0,0,0,64,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,12,10,0,140,3,90,0,35,4,2,3,15,6,11
52065,Bouzancourt,10,4,1,0,4,0,1,9,3,1,0,4,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,1,0,0,2,0,0,8,2,1,0,4,0,1
52066,Brachay,4,1,1,0,1,0,1,4,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,3,1,0,0,1,0,1
52067,Brainville-sur-Meuse,11,6,0,1,3,0,1,9,4,0,1,3,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,1,0,0,5,0,0,11,6,0,1,3,0,1
52069,Braux-le-Châtel,9,3,0,1,4,0,1,8,2,0,1,4,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,1,0,0,1,0,0,9,3,0,1,4,0,1
52070,Brennes,11,6,1,1,1,0,2,10,6,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,1,0,1,0,1,0,11,6,1,1,1,0,2
52072,Brethenay,23,7,2,1,10,3,3,18,7,1,0,9,2,1,5,0,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,4,2,6,6,3,15,0,4,2,6,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,17,2,0,11,4,3,0,21,7,2,1,9,3,2
52074,Breuvannes-en-Bassigny,98,30,18,7,29,8,14,77,24,14,6,24,5,9,15,6,2,1,4,2,2,3,0,2,0,1,1,0,2,0,0,0,0,0,2,1,0,0,0,0,0,1,222,8,36,1,27,21,150,38,8,7,1,10,4,12,46,0,29,0,17,17,0,40,0,0,0,0,0,40,98,0,0,0,0,0,98,0,0,0,0,0,0,0,39,59,3,0,182,40,12,0,85,29,14,7,27,8,8
52075,Briaucourt,8,4,0,2,1,0,1,6,4,0,1,1,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,1,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,1,0,3,0,1,0,8,4,0,2,1,0,1
52076,Bricon,48,12,3,3,26,8,4,38,10,3,0,24,7,1,10,2,0,3,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,3,0,9,5,3,14,31,3,0,9,5,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,27,4,0,28,3,14,0,45,12,3,2,26,8,2
52079,Brousseval,29,5,4,2,14,5,4,16,4,1,2,7,2,2,10,1,1,0,6,2,2,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,494,2,429,0,48,40,15,30,2,1,0,12,4,15,17,0,17,0,0,0,0,36,0,0,0,36,36,0,0,0,0,0,0,0,0,411,0,411,0,0,0,0,11,18,3,0,19,475,15,0,23,3,3,2,13,5,2
52082,Bugnières,27,7,0,3,14,3,3,25,7,0,2,13,2,3,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,3,3,0,5,0,0,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,16,1,0,5,0,0,0,26,8,0,3,12,2,3
52083,Champsevraine,69,28,6,5,23,9,7,56,24,4,2,21,8,5,13,4,2,3,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,13,8,13,7,6,13,54,13,8,13,7,6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,46,6,0,26,28,15,0,62,27,6,5,20,7,4
52084,Busson,6,2,0,1,2,0,1,6,2,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,0,0,0,0,0,6,2,0,1,2,0,1
52085,Buxières-lès-Clefmont,5,4,0,0,0,0,1,5,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,5,4,0,0,0,0,1
52087,Buxières-lès-Villiers,15,2,0,3,5,3,5,11,2,0,3,3,2,3,3,0,0,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,9,2,14,11,0,0,0,9,2,2,12,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,1,0,21,2,2,0,14,2,0,3,4,3,5
52088,Ceffonds,73,20,2,5,42,5,4,57,15,2,1,38,4,1,13,5,0,3,2,1,3,2,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,78,8,0,15,46,6,9,29,8,0,5,7,6,9,21,0,0,10,11,0,0,28,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,52,4,0,25,53,9,0,67,20,2,6,37,4,2
52089,Celles-en-Bassigny,14,9,0,1,3,1,1,12,8,0,1,3,1,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,2,0,1,1,1,0,14,9,0,1,3,1,1
52090,Celsoy,4,2,0,0,1,0,1,4,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,4,2,0,0,1,0,1
52091,Cerisières,9,1,2,0,4,0,2,7,0,2,0,4,0,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,2,4,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,1,0,2,2,2,0,8,1,1,0,4,0,2
52092,Chalancey,11,5,1,1,3,1,1,9,5,0,1,2,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,59,0,55,0,4,4,0,4,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,55,0,0,0,0,0,0,0,0,0,0,0,3,8,1,0,0,59,0,0,11,5,1,1,3,1,1
52093,Chalindrey,173,7,17,14,101,29,34,102,7,8,7,59,12,21,51,0,5,4,35,14,7,11,0,2,2,3,3,4,7,0,1,1,3,0,2,2,0,1,0,1,0,0,1005,0,207,90,578,84,130,172,0,20,27,109,46,16,156,0,29,32,38,38,57,193,0,33,31,72,0,57,0,0,0,0,0,0,0,484,0,125,0,359,0,0,120,53,13,0,732,273,125,0,133,7,15,13,74,22,24
52094,Vals-des-Tilles,30,16,1,0,12,1,1,28,15,1,0,12,1,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,1,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,25,1,0,1,2,1,0,30,16,1,0,12,1,1
52095,Chalvraines,19,9,1,3,5,1,1,14,7,0,2,5,1,0,5,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,1,1,0,0,3,7,2,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,12,1,0,4,3,3,0,18,9,0,3,5,1,1
52097,Chambroncourt,6,3,0,1,1,0,1,6,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,0,0,0,0,0,6,3,0,1,1,0,1
52099,Chamouilley,50,6,7,4,28,10,5,30,5,1,1,21,7,2,16,1,4,1,7,3,3,1,0,1,0,0,0,0,3,0,1,2,0,0,0,0,0,0,0,0,0,0,178,3,80,59,20,11,16,64,3,22,3,20,11,16,19,0,19,0,0,0,0,95,0,39,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,21,4,0,87,91,16,0,44,6,5,3,27,10,3
52101,Champigneulles-en-Bassigny,9,6,0,1,1,0,1,7,5,0,0,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,2,0,1,1,1,0,9,6,0,1,1,0,1
52102,Champigny-lès-Langres,24,6,4,2,11,3,1,18,5,2,2,9,2,0,6,1,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,5,0,6,4,1,13,1,5,0,6,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,17,3,0,4,9,2,0,18,6,2,2,7,2,1
52103,Champigny-sous-Varennes,21,7,4,2,6,0,2,12,6,1,0,4,0,1,6,1,1,1,2,0,1,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,1,24,15,3,0,1,9,1,1,3,3,0,1,35,0,23,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,13,1,0,18,26,1,0,19,7,3,2,5,0,2
52104,Chancenay,47,7,1,5,26,7,8,41,7,0,4,24,6,6,5,0,1,1,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,3,2,5,4,20,18,0,3,2,5,4,8,12,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,21,2,0,29,1,20,0,44,7,1,5,25,7,6
52105,Changey,20,7,0,4,8,4,1,18,7,0,4,7,3,0,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,5,5,1,6,0,0,0,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,13,1,0,1,5,1,0,19,7,0,4,7,3,1
52106,Chanoy,7,2,2,0,2,2,1,4,2,1,0,1,1,0,3,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,9,0,1,1,1,11,0,9,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,0,2,9,1,0,6,2,2,0,1,1,1
52107,Chantraines,10,5,0,2,1,0,2,8,4,0,2,1,0,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,2,4,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,3,0,2,2,2,0,10,5,0,2,1,0,2
52108,Charmes,8,3,2,0,2,0,1,7,2,2,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,1,0,0,1,0,0,7,3,1,0,2,0,1
52109,Charmes-en-l'Angle,4,2,0,0,1,0,1,3,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,1,0,0,4,2,0,0,1,0,1
52110,Charmes-la-Grande,16,4,4,3,2,0,3,9,2,3,2,2,0,0,7,2,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,7,3,1,0,0,10,21,7,3,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,4,0,11,10,11,0,14,4,3,3,2,0,2
52113,Chassigny,21,9,1,1,8,1,2,12,7,0,0,5,0,0,9,2,1,1,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2,3,3,5,2,4,17,2,3,3,5,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,14,2,0,11,6,4,0,20,9,0,2,8,1,1
52114,Châteauvillain,176,45,10,19,82,27,20,123,35,6,9,61,16,12,44,10,4,10,17,8,3,4,0,0,0,1,1,3,3,0,0,0,2,2,1,2,0,0,0,1,0,1,359,21,21,28,153,75,136,126,21,21,28,43,17,13,49,0,0,0,14,14,35,69,0,0,0,44,44,25,115,0,0,0,52,0,63,0,0,0,0,0,0,0,94,82,9,1,301,58,134,9,145,44,5,17,65,20,14
52115,Chatenay-Mâcheron,10,3,0,1,5,1,1,7,3,0,1,3,0,0,3,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,6,2,2,8,0,0,0,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,1,0,6,2,2,0,10,3,0,1,5,1,1
52116,Chatenay-Vaudin,7,4,0,1,1,0,1,7,4,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,0,0,0,0,0,7,4,0,1,1,0,1
52118,Chatonrupt-Sommermont,30,9,5,7,8,2,1,23,9,2,4,8,2,0,7,0,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,11,5,0,0,1,17,0,11,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,16,2,0,8,9,3,0,27,8,4,7,7,2,1
52119,Chaudenay,16,6,0,2,5,1,3,14,6,0,2,5,1,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,3,0,3,0,3,0,13,6,0,1,5,1,1
52120,Chauffourt,10,2,0,2,3,0,3,8,2,0,2,3,0,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,2,0,3,0,3,0,9,2,0,2,3,0,2
52121,Chaumont,2203,50,114,141,1492,447,406,1267,42,49,93,854,235,229,709,7,39,31,538,175,94,111,0,11,5,55,21,40,58,0,8,9,26,11,15,58,1,7,3,19,5,28,13156,155,1282,617,4728,1651,6374,2197,14,167,92,1584,568,340,1463,0,151,63,720,263,529,1688,0,242,276,739,266,431,2249,0,257,186,884,172,922,5559,141,465,0,801,382,4152,1497,706,134,1,10631,2525,4965,141,1676,47,66,125,1178,323,260
52122,Chaumont-la-Ville,12,7,0,2,2,1,1,8,5,0,1,2,1,0,4,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,4,0,2,0,0,9,15,4,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,2,0,11,4,9,0,12,7,0,2,2,1,1
52123,Chevillon,74,15,9,8,26,5,16,46,13,2,6,19,2,6,23,2,5,2,7,3,7,3,0,1,0,0,0,2,1,0,0,0,0,0,1,1,0,1,0,0,0,0,222,2,93,5,24,8,98,89,2,29,5,24,8,29,42,0,14,0,0,0,28,41,0,0,0,0,0,41,50,0,50,0,0,0,0,0,0,0,0,0,0,0,39,35,8,0,119,103,71,0,64,15,7,8,25,4,9
52124,Chézeaux,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52125,Chamarandes-Choignes,99,8,9,14,58,13,10,74,7,7,9,46,7,5,18,1,2,2,10,4,3,3,0,0,2,0,0,1,3,0,0,1,2,2,0,1,0,0,0,0,0,1,263,1,4,54,113,97,91,55,1,4,5,36,20,9,34,0,0,22,0,0,12,104,0,0,27,77,77,0,70,0,0,0,0,0,70,0,0,0,0,0,0,0,50,49,7,0,224,39,92,0,84,8,4,13,53,12,6
52126,Choilley-Dardenay,22,12,1,2,6,3,1,16,10,0,1,5,2,0,6,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,1,2,2,2,1,8,2,1,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,15,2,0,6,2,2,0,21,12,1,2,5,2,1
52127,Choiseul,11,4,1,0,5,2,1,9,4,1,0,3,1,1,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,6,0,8,0,0,0,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,1,0,0,8,0,0,9,4,1,0,3,1,1
52128,Cirey-lès-Mareilles,18,7,1,1,7,1,2,12,4,0,0,7,1,1,6,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,3,6,0,0,1,13,3,3,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,2,0,10,3,4,0,17,7,1,2,5,0,2
52129,Cirey-sur-Blaise,34,13,0,1,17,2,3,24,11,0,0,10,1,3,9,2,0,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,65,2,0,2,61,3,0,14,2,0,2,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,51,0,0,0,0,0,0,0,0,0,10,24,1,0,7,58,0,0,34,13,0,1,17,2,3
52130,Cirfontaines-en-Azois,14,3,2,3,4,0,2,11,3,1,2,4,0,1,3,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,3,0,0,1,5,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,2,0,4,1,4,0,14,3,2,3,4,0,2
52131,Cirfontaines-en-Ornois,14,7,2,2,2,0,1,11,6,2,1,2,0,0,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,0,3,0,0,1,9,5,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,2,0,4,5,1,0,13,6,2,2,2,0,1
52132,Clefmont,30,7,2,4,13,5,4,18,6,0,1,9,3,2,11,1,2,2,4,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,1,7,25,14,9,6,42,1,7,14,14,9,6,11,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,13,4,0,39,14,10,0,23,6,2,4,10,4,1
52133,Clinchamp,10,2,2,2,2,1,2,6,0,1,2,2,1,1,4,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,4,0,0,0,2,8,2,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,1,0,2,6,2,0,9,2,1,2,2,1,2
52134,Cohons,24,11,0,2,8,1,3,18,9,0,1,7,0,1,6,2,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,0,5,1,1,3,11,2,0,5,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,15,2,0,9,2,3,0,20,10,0,2,7,1,1
52135,Coiffy-le-Bas,6,2,0,2,1,0,1,5,2,0,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,0,1,0,1,0,6,2,0,2,1,0,1
52136,Coiffy-le-Haut,12,6,0,2,2,0,2,9,4,0,2,2,0,1,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,1,4,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,2,0,1,3,1,0,12,6,0,2,2,0,2
