CODGEO,LIBGEO,ETTOT12,ETAZ12,ETBE12,ETFZ12,ETGU12,ETGZ12,ETOQ12,ETTEF012,ETAZ012,ETBE012,ETFZ012,ETGU012,ETGZ012,ETOQ012,ETTEF112,ETAZ112,ETBE112,ETFZ112,ETGU112,ETGZ112,ETOQ112,ETTEF1012,ETAZ1012,ETBE1012,ETFZ1012,ETGU1012,ETGZ1012,ETOQ1012,ETTEF2012,ETAZ2012,ETBE2012,ETFZ2012,ETGU2012,ETGZ2012,ETOQ2012,ETTEF5012,ETAZ5012,ETBE5012,ETFZ5012,ETGU5012,ETGZ5012,ETOQ5012,ETPTOT12,ETPAZ12,ETPBE12,ETPFZ12,ETPGU12,ETPGZ12,ETPOQ12,ETPTEF112,ETPAZ112,ETPBE112,ETPFZ112,ETPGU112,ETPGZ112,ETPOQ112,ETPTEF1012,ETPAZ1012,ETPBE1012,ETPFZ1012,ETPGU1012,ETPGZ1012,ETPOQ1012,ETPTEF2012,ETPAZ2012,ETPBE2012,ETPFZ2012,ETPGU2012,ETPGZ2012,ETPOQ2012,ETPTEF5012,ETPAZ5012,ETPBE5012,ETPFZ5012,ETPGU5012,ETPGZ5012,ETPOQ5012,ETPTEFCP12,ETPAZCP12,ETPBECP12,ETPFZCP12,ETPGUCP12,ETPGZCP12,ETPOQCP12,ETPRES12,ETNPRES12,ETPRESPUB12,ETNPRESPUB12,ETPPRES12,ETPNPRES12,ETPPRESPUB12,ETPNPRESPUB12,ENTOT12,ENAZ12,ENBE12,ENFZ12,ENGU12,ENGZ12,ENOQ12
01012,Aranc,29,14,3,3,6,0,3,24,14,1,3,5,0,1,4,0,1,0,1,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,14,0,4,0,4,10,0,2,0,4,0,4,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,19,3,0,8,14,4,0,27,14,3,3,5,0,2
01013,Arandas,26,9,0,1,14,3,2,24,9,0,1,14,3,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,15,2,0,3,0,3,0,23,9,0,1,12,2,1
01014,Arbent,421,5,74,23,297,107,22,220,5,14,12,179,36,10,139,0,32,7,94,57,6,28,0,11,2,14,8,1,22,0,12,2,5,3,3,12,0,5,0,5,3,2,2651,0,1184,109,1071,669,287,549,0,175,25,313,222,36,361,0,138,27,183,97,13,632,0,331,57,147,90,97,412,0,78,0,193,135,141,697,0,462,0,235,125,0,178,243,6,0,987,1664,157,0,342,4,70,22,231,66,15
01015,Arbignieu,49,12,5,8,19,4,5,43,12,3,6,19,4,3,6,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,8,11,0,0,6,25,0,8,11,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,23,2,0,17,8,6,0,45,12,5,7,17,4,4
01016,Arbigny,31,7,2,4,16,1,2,28,6,1,4,16,1,1,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,6,0,0,0,2,9,1,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,18,1,0,2,7,2,0,31,7,2,4,16,1,2
01017,Argis,26,6,1,4,13,3,2,22,6,1,3,12,3,0,3,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,37,0,0,8,24,0,5,13,0,0,8,0,0,5,0,0,0,0,0,0,0,24,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,15,2,0,13,24,5,0,23,5,1,4,12,3,1
01019,Armix,3,1,1,0,0,0,1,2,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,1,0,1,0,3,1,1,0,0,0,1
01021,Ars-sur-Formans,114,7,3,16,77,16,11,81,5,1,10,59,13,6,30,1,2,6,16,3,5,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,13,4,19,73,13,27,102,1,4,19,51,13,27,34,12,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,37,3,0,111,25,18,0,106,7,4,15,70,15,10
01022,Artemare,130,4,14,12,66,19,34,86,4,6,7,43,10,26,38,0,8,5,20,8,5,5,0,0,0,3,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,213,0,12,18,94,36,89,110,0,12,18,56,23,24,65,0,0,0,38,13,27,38,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,35,5,0,171,42,71,0,115,4,12,13,60,18,26
01023,Asnières-sur-Saône,11,7,0,0,2,0,2,10,7,0,0,2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,1,0,1,0,1,0,11,7,0,0,2,0,2
01024,Attignat,196,34,12,26,97,23,27,148,32,5,16,71,15,24,40,1,5,10,22,7,2,2,1,0,0,1,1,0,2,0,0,0,1,0,1,4,0,2,0,2,0,0,722,20,294,27,349,33,32,117,1,15,27,62,15,12,37,19,0,0,18,18,0,68,0,0,0,48,0,20,94,0,0,0,94,0,0,406,0,279,0,127,0,0,107,89,4,0,166,556,32,0,181,34,10,27,86,22,24
01025,Bâgé-la-Ville,205,72,12,23,87,32,11,163,59,7,16,75,25,6,33,11,5,7,8,4,2,5,1,0,0,3,2,1,3,1,0,0,1,1,1,1,0,0,0,0,0,1,301,56,29,27,85,61,104,111,19,29,27,24,16,12,65,10,0,0,39,23,16,69,27,0,0,22,22,20,56,0,0,0,0,0,56,0,0,0,0,0,0,0,77,128,4,0,158,143,100,0,198,72,11,23,83,31,9
01026,Bâgé-le-Châtel,68,2,4,7,35,12,20,46,2,3,4,24,12,13,17,0,1,3,10,0,3,3,0,0,0,0,0,3,1,0,0,0,1,0,0,1,0,0,0,0,0,1,175,0,2,9,47,0,117,43,0,2,9,25,0,7,43,0,0,0,0,0,43,22,0,0,0,22,0,0,67,0,0,0,0,0,67,0,0,0,0,0,0,0,57,11,8,0,175,0,98,0,62,2,4,7,31,12,18
01027,Balan,163,8,16,15,109,28,15,111,7,3,9,82,19,10,39,1,8,4,23,8,3,8,0,2,2,3,1,1,1,0,0,0,0,0,1,4,0,3,0,1,0,0,728,2,415,39,212,36,60,117,2,35,8,61,22,11,120,0,32,31,39,14,18,31,0,0,0,0,0,31,139,0,139,0,0,0,0,321,0,209,0,112,0,0,94,69,4,0,251,477,29,0,144,7,11,13,101,25,12
01028,Baneins,63,15,2,9,29,8,8,55,14,1,7,27,8,6,8,1,1,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2,3,7,2,0,8,22,2,3,7,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,31,3,0,17,5,8,0,60,16,2,9,26,6,7
01029,Beaupont,54,26,3,4,16,3,5,46,24,1,3,16,3,2,7,2,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,117,2,10,3,0,0,102,23,2,10,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0,94,0,0,0,0,0,0,0,21,33,2,0,107,10,8,0,50,26,3,4,14,3,3
01030,Beauregard,64,2,3,5,50,14,4,49,1,2,5,40,9,1,15,1,1,0,10,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,2,1,0,23,9,14,40,2,1,0,23,9,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,26,2,0,34,6,13,0,60,2,3,5,47,12,3
01031,Bellignat,325,2,74,23,192,63,34,173,2,18,12,119,34,22,107,0,36,9,57,19,5,28,0,10,1,13,9,4,9,0,4,1,2,1,2,8,0,6,0,1,0,1,1918,0,1095,96,479,214,248,397,0,139,48,183,57,27,375,0,141,10,174,123,50,303,0,129,38,62,34,74,376,0,219,0,60,0,97,467,0,467,0,0,0,0,150,175,12,0,568,1350,216,0,283,2,66,23,166,52,26
01032,Béligneux,229,8,32,29,134,33,26,142,8,9,17,91,22,17,56,0,9,7,35,9,5,20,0,9,5,3,0,3,10,0,5,0,5,2,0,1,0,0,0,0,0,1,768,0,287,89,286,81,106,165,0,38,24,91,20,12,259,0,112,65,41,0,41,291,0,137,0,154,61,0,53,0,0,0,0,0,53,0,0,0,0,0,0,0,122,107,3,0,392,376,41,0,199,7,25,28,115,30,24
01033,Bellegarde-sur-Valserine,932,14,57,118,606,162,137,586,14,28,75,385,85,84,282,0,16,36,198,66,32,30,0,6,4,11,7,9,25,0,7,2,10,3,6,9,0,0,1,2,1,6,3049,0,414,287,1262,512,1086,833,0,66,103,554,208,110,384,0,79,47,138,92,120,821,0,269,74,272,94,206,338,0,0,63,0,0,275,673,0,0,0,298,118,375,662,270,34,0,2443,606,810,0,730,13,36,113,474,117,94
01034,Belley,1002,40,78,74,637,180,173,645,35,32,53,412,100,113,276,3,26,15,201,67,31,34,1,6,2,14,8,11,26,1,5,3,7,3,10,21,0,9,1,3,2,8,4532,47,1425,222,1151,544,1687,797,6,78,51,569,216,93,441,14,79,31,176,107,141,744,27,129,82,205,83,301,885,0,328,58,201,138,298,1665,0,811,0,0,0,854,670,332,39,1,2783,1749,1202,14,834,39,62,73,527,144,133
01035,Belleydoux,32,11,6,5,6,1,4,26,11,5,3,5,0,2,6,0,1,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,2,1,1,5,9,0,1,2,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,18,2,0,7,2,5,0,31,11,6,5,6,1,3
01036,Belmont-Luthézieu,55,17,0,9,26,8,3,48,17,0,8,21,6,2,7,0,0,1,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,4,13,3,3,20,0,0,4,13,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,30,2,0,16,4,3,0,55,17,0,9,26,9,3
01037,Bénonces,25,11,1,1,10,2,2,20,11,0,0,9,2,0,5,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,4,1,0,4,10,0,1,4,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,17,2,0,8,2,4,0,24,11,1,1,10,2,1
01038,Bény,69,21,7,8,30,7,3,61,19,6,5,30,7,1,6,2,0,3,0,0,1,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,2,13,15,0,0,19,22,2,0,15,0,0,5,27,0,13,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,43,3,0,47,2,19,0,66,21,6,8,29,7,2
01039,Béon,40,8,5,7,17,4,3,27,8,4,5,9,1,1,9,0,1,1,5,0,2,4,0,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,7,20,65,40,6,39,0,7,1,25,0,6,59,0,0,19,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,23,2,0,72,26,6,0,36,8,4,7,15,3,2
01040,Béréziat,40,19,1,3,14,3,3,34,17,1,3,11,2,2,6,2,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,0,0,6,2,4,12,2,0,0,6,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,28,2,0,7,5,4,0,38,19,1,3,13,3,2
01041,Bettant,33,2,0,5,23,8,3,25,1,0,4,19,6,1,8,1,0,1,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1,0,2,12,5,8,23,1,0,2,12,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,11,2,0,21,2,8,0,31,2,0,5,23,8,1
01042,Bey,17,4,0,3,8,0,2,13,4,0,3,5,0,1,4,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,12,0,2,14,0,0,0,12,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,1,0,6,8,2,0,16,4,0,3,7,0,2
01043,Beynost,602,12,32,71,432,161,55,361,11,13,41,255,67,41,188,1,6,26,148,76,7,25,0,6,2,15,9,2,18,0,4,2,8,5,4,10,0,3,0,6,4,1,3414,1,1193,172,1734,1206,314,652,1,17,69,549,324,16,323,0,71,25,201,117,26,585,0,111,78,236,166,160,282,0,0,0,282,133,0,1572,0,994,0,466,466,112,360,242,7,0,1570,1844,252,0,503,10,26,71,352,107,44
01044,Billiat,52,8,3,10,27,4,4,45,8,2,8,25,3,2,6,0,1,1,2,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,8,22,2,1,8,22,0,8,4,2,1,8,18,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,25,2,0,31,9,8,0,49,8,3,10,26,3,2
01045,Birieux,36,15,2,3,13,4,3,27,14,1,1,10,4,1,8,1,1,2,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,47,3,1,3,9,0,31,17,3,1,3,9,0,1,0,0,0,0,0,0,0,30,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,24,2,0,42,5,31,0,35,15,2,3,13,4,2
01046,Biziat,68,22,1,9,29,7,7,54,20,1,2,26,5,5,13,2,0,6,3,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,4,0,30,7,6,9,39,4,0,19,7,6,9,11,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,40,2,0,45,5,9,0,67,22,1,9,29,7,6
01047,Blyes,117,4,28,9,67,14,9,62,3,9,5,43,8,2,35,1,7,3,19,4,5,8,0,5,1,1,1,1,6,0,4,0,2,1,0,6,0,3,0,2,0,1,1085,1,606,35,306,67,137,159,1,31,18,75,16,34,111,0,72,17,12,12,10,164,0,99,0,65,39,0,309,0,62,0,154,0,93,342,0,342,0,0,0,0,52,65,3,0,566,519,21,0,94,4,20,9,56,14,5
01049,"La Boisse",255,7,25,33,154,43,36,180,6,11,22,112,31,29,55,1,8,9,35,8,2,10,0,2,1,4,1,3,6,0,1,1,3,3,1,4,0,3,0,0,0,1,1220,1,678,63,270,157,208,173,1,22,32,107,32,11,132,0,27,11,54,16,40,194,0,20,20,109,109,45,167,0,167,0,0,0,0,554,0,442,0,0,0,112,152,103,4,0,439,781,150,0,223,7,13,33,142,39,28
01050,Boissey,24,12,0,3,7,1,2,19,10,0,3,6,1,0,4,2,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2,0,0,16,0,6,8,2,0,0,0,0,6,16,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,16,2,0,6,18,6,0,23,12,0,3,7,1,1
01051,Bolozon,10,1,1,2,5,0,1,8,1,1,2,4,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,2,0,3,5,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,1,0,5,0,3,0,10,1,1,2,5,0,1
01052,Bouligneux,59,28,0,6,24,1,1,51,27,0,5,19,1,0,8,1,0,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,2,0,6,14,0,7,29,2,0,6,14,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,42,1,0,23,6,7,0,58,27,0,6,24,1,1
01053,Bourg-en-Bresse,4381,34,197,266,3113,823,771,2611,30,90,168,1814,377,509,1317,3,62,73,1066,376,113,224,0,17,12,140,37,55,129,0,18,11,56,23,44,100,1,10,2,37,10,50,29123,96,4074,1056,10865,3593,13032,4010,4,237,237,3147,1275,385,3052,0,216,151,1891,491,794,3886,0,549,333,1606,661,1398,3812,92,332,0,1776,504,1612,14363,0,2740,335,2445,662,8843,3001,1380,158,2,21785,7338,8190,102,3441,30,130,235,2500,568,546
01054,Bourg-Saint-Christophe,79,24,0,17,31,8,7,66,23,0,12,26,6,5,11,1,0,4,4,2,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,2,0,14,20,4,11,24,2,0,4,7,4,11,23,0,0,10,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,43,2,0,44,3,11,0,76,22,0,16,32,8,6
01056,Boyeux-Saint-Jérôme,48,24,3,6,11,2,4,38,19,1,5,10,2,3,10,5,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,9,9,2,4,0,2,26,9,9,2,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,32,1,0,8,18,2,0,48,24,3,6,11,2,4
01057,Boz,40,8,4,8,18,6,2,30,8,2,5,15,4,0,9,0,1,3,3,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,17,6,9,6,8,29,0,6,6,9,6,8,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,21,2,0,22,18,8,0,34,8,2,8,15,4,1
01058,Brégnier-Cordon,71,7,14,9,32,10,9,55,7,9,6,27,9,6,9,0,2,3,4,0,0,3,0,1,0,0,0,2,4,0,2,0,1,1,1,0,0,0,0,0,0,0,204,0,93,8,31,25,72,17,0,3,8,6,0,0,45,0,18,0,0,0,27,142,0,72,0,25,25,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,31,3,0,85,119,28,0,58,7,7,9,29,9,6
01059,Brénaz,16,8,0,3,3,0,2,13,8,0,1,3,0,1,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,0,0,4,6,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,2,0,6,0,4,0,15,8,0,3,3,0,1
01060,Brénod,43,9,5,7,17,5,5,34,9,4,5,14,4,2,8,0,1,2,2,1,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,67,0,1,10,46,2,10,24,0,1,10,3,2,10,0,0,0,0,0,0,0,43,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,21,2,0,21,46,8,0,39,9,5,7,15,5,3
01061,Brens,56,15,3,7,28,14,3,50,15,1,7,26,13,1,4,0,1,0,2,1,1,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,18,0,3,2,19,11,0,1,0,3,2,7,29,0,17,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,29,2,0,21,19,19,0,54,15,2,7,28,14,2
01062,Bressolles,62,8,9,3,38,10,4,42,6,2,1,31,9,2,14,2,3,1,6,1,2,3,0,2,1,0,0,0,1,0,1,0,0,0,0,2,0,1,0,1,0,0,257,2,123,15,107,1,10,42,2,11,4,15,1,10,40,0,29,11,0,0,0,33,0,33,0,0,0,0,142,0,50,0,92,0,0,0,0,0,0,0,0,0,17,45,2,0,29,228,10,0,56,7,9,3,34,10,3
01063,Brion,65,7,8,8,34,6,8,47,7,2,5,27,2,6,10,0,3,1,4,3,2,1,0,0,0,1,0,0,5,0,1,2,2,1,0,2,0,2,0,0,0,0,353,0,181,69,90,36,13,50,0,12,3,22,13,13,19,0,0,0,19,0,0,139,0,24,66,49,23,0,145,0,145,0,0,0,0,0,0,0,0,0,0,0,27,38,3,0,104,249,14,0,57,7,8,7,28,5,7
01064,Briord,71,10,7,11,37,16,6,57,10,4,10,31,13,2,10,0,2,1,4,1,3,2,0,0,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0,508,0,411,1,70,60,26,35,0,10,1,11,1,13,29,0,0,0,16,16,13,43,0,0,0,43,43,0,0,0,0,0,0,0,0,401,0,401,0,0,0,0,38,33,2,0,73,435,12,0,66,10,7,11,36,16,2
